H            1        T                1
H                    1T                1
H                    1T                1
H            1        T                1
H                    1T                1
H                    1T          1
H                    1T          1
H            1        T                1
H                    1T          1
H                    1T                1
H                    1T          1
H            1        T                1
H            1        T          1
H                    1T          1
H                    1T          1
H            1        T          1
H            1        T          1
H            1        T                1
H                    1T          1
H            1        T          1
H            1        T                1
H                    1T                1
H                    1T          1
H                    1T          1
H                    1T                1
H            1        T          1
H                    1T          1
H                    1T                1
H                    1T          1
H                    1T                1
H                    1T          1
H                    1T                1
H                    1T                1
H                    1T                1
H            1        T                1
H            1        T                1
H            1        T          1
H                    1T                1
H                    1T                1
H                    1T                1
H                    1T                1
H                    1T          1
H            1        T                1
H                    1T          1
H                    1T                1
H                    1T          1
H            1        T          1
H                    1T                1
H            1        T          1
H            1        T                1
                                  
H                    1T          1
H                    1T                1
H                    1T          1
H            1        T                1
H            1        T          1
H                    1T                1
H            1        T          1
H                    1T          1
H            1        T                1
H            1        T          1
H            1        T                1
H            1        T                1
H                    1T          1
H                    1T          1
H            1        T          1
H            1        T                1
H                    1T          1
H            1        T          1
H            1        T          1
H            1        T          1
H                    1T          1
H            1        T                1
H            1        T                1
H                    1T                1
H                    1T          1
H                    1T                1
H                    1T          1
H                    1T          1
H                    1T                1
H            1        T                1
H                    1T                1
H                    1T                1
H            1        T                1
H                    1T          1
H            1        T          1
H            1        T          1
H            1        T          1
H            1        T          1
H            1        T                1
H            1        T                1
H            1        T          1
H            1        T                1
H                    1T          1
H            1        T                1
H            1        T                1
H            1        T          1
H            1        T                1
H                    1T                1
H                    1T          1
H                    1T          1
                                  
H                    1T                1
H                    1T          1
H                    1T                1
H                    1T                1
H                    1T                1
H            1        T          1
H            1        T          1
H                    1T                1
H                    1T                1
H            1        T          1
H                    1T          1
H            1        T          1
H            1        T          1
H                    1T          1
H                    1T          1
H                    1T                1
H            1        T          1
H                    1T          1
H                    1T          1
H            1        T          1
H                    1T                1
H            1        T                1
H            1        T          1
H                    1T                1
H                    1T                1
H            1        T                1
H                    1T          1
H                    1T                1
H                    1T          1
H                    1T                1
H            1        T                1
H            1        T          1
H            1        T                1
H            1        T                1
H                    1T          1
H            1        T                1
H            1        T                1
H            1        T          1
H                    1T          1
H            1        T                1
H                    1T                1
H            1        T          1
H            1        T          1
H            1        T          1
H            1        T                1
H                    1T          1
H                    1T                1
H            1        T                1
H                    1T          1
H            1        T          1
H                    1T          1
H            1        T                1
H                    1T          1
H                    1T          1
H            1        T                1
H                    1T                1
H            1        T                1
H                    1T          1
H            1        T          1
H                    1T          1
H                    1T                1
H            1        T          1
H            1        T          1
H            1        T          1
H                    1T          1
H                    1T                1
H            1        T                1
H            1        T                1
H            1        T          1
H                    1T                1
H                    1T                1
H                    1T                1
H            1        T          1
H            1        T                1
H                    1T          1
H            1        T          1
H                    1T                1
H                    1T          1
H            1        T          1
H                    1T          1
H            1        T          1
H                    1T          1
H                    1T                1
H                    1T          1
H            1        T                1
H                    1T          1
H                    1T                1
H                    1T          1
H            1        T                1
H            1        T                1
H            1        T          1
H                    1T          1
H                    1T          1
H            1        T                1
H                    1T          1
H                    1T                1
H            1        T                1
H                    1T          1
H                    1T          1
H                    1T                1
                                  
                                  
                                  
                                  
H            1        T                1
H            1        T          1
H                    1T          1
H                    1T          1
H                    1T                1
H                    1T          1
H                    1T                1
H            1        T          1
H            1        T                1
H            1        T          1
H                    1T          1
H            1        T                1
H            1        T          1
H            1        T                1
H            1        T                1
H                    1T          1
H                    1T          1
H            1        T                1
H                    1T                1
H                    1T                1
H                    1T          1
H                    1T          1
H            1        T          1
H                    1T                1
H            1        T                1
H                    1T                1
H                    1T                1
H                    1T                1
H                    1T          1
H                    1T                1
H            1        T          1
H            1        T          1
H            1        T                1
H                    1T                1
H            1        T          1
H            1        T                1
H                    1T          1
H                    1T          1
H            1        T                1
H                    1T          1
H            1        T                1
H            1        T                1
H                    1T          1
H                    1T          1
H            1        T                1
H                    1T                1
H            1        T                1
H                    1T          1
H            1        T                1
H            1        T          1
                                  
H                    1T          1
H            1        T                1
H            1        T                1
H            1        T          1
H                    1T                1
H                    1T                1
H            1        T                1
H            1        T          1
H            1        T                1
H            1        T          1
H            1        T          1
H            1        T          1
H                    1T                1
H            1        T          1
H                    1T                1
H                    1T          1
H            1        T          1
H            1        T          1
H                    1T                1
H            1        T                1
H            1        T          1
H                    1T          1
H                    1T                1
H            1        T                1
H            1        T                1
H            1        T          1
H            1        T                1
H                    1T          1
H            1        T          1
H            1        T                1
H            1        T                1
H                    1T                1
H                    1T          1
H            1        T          1
H            1        T                1
H            1        T          1
H            1        T                1
H                    1T                1
H            1        T          1
H                    1T                1
H            1        T          1
H            1        T          1
H            1        T          1
H            1        T          1
H                    1T          1
H            1        T          1
H                    1T                1
H                    1T                1
H            1        T                1
H            1        T          1
                                  
H            1        T                1
H                    1T                1
H            1        T          1
H                    1T          1
H            1        T          1
H                    1T                1
H                    1T                1
H            1        T          1
H            1        T          1
H                    1T                1
H                    1T                1
H                    1T          1
H                    1T          1
H            1        T          1
H            1        T                1
H                    1T          1
H                    1T          1
H                    1T          1
H            1        T          1
H                    1T          1
H                    1T                1
H            1        T                1
H                    1T          1
H                    1T          1
H                    1T                1
H            1        T                1
H                    1T          1
H                    1T                1
H                    1T          1
H            1        T                1
H            1        T                1
H                    1T          1
H            1        T          1
H            1        T                1
H                    1T          1
H                    1T          1
H                    1T          1
H                    1T          1
H            1        T                1
H                    1T                1
H                    1T          1
H                    1T          1
